GID,Last, First,First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,YH Sal,YH Change,FD pos,DK pos,YH pos,ADI,VMI
5839,Konchar, John,John Konchar,20210222,mem,dal,A,20210222-mem-dal,21.5,92,102,0,0,0,1,0,0,0,0,,0,0,3500,0,3400,200,10,0,2,13,3,65.06,1.28
5839,Konchar, John,John Konchar,20210220,mem,pho,H,20210220-pho-mem,22,97,128,0,28,1,1,13.6,13.75,12.75,13.6,7pt 3rb 2as 3-6fg 1-2ft,0,0,3500,0,3200,100,10,0,2,13,3,66.62,-0.28
5839,Konchar, John,John Konchar,20210219,mem,det,H,20210219-det-mem,21,109,95,0,0,0,1,0,0,0,0,,0,0,3500,0,3100,-100,10,0,2,13,3,67.07,-0.92
5839,Konchar, John,John Konchar,20210217,mem,okc,H,20210217-okc-mem,22,122,113,0,5.766666667,1,1,4,3.5,3.25,4,2pt 1st 1to 1-2fg,0,0,3500,0,3200,100,10,0,2,13,3,65.66,0.11
5839,Konchar, John,John Konchar,20210216,mem,nor,H,20210216-nor-mem,21,113,144,0,23.35,1,1,12.4,10,9,12.4,2pt 2rb 3st 1to 0-4fg 2-2ft,0,0,3500,0,3100,-100,10,0,2,13,3,66.25,-0.3
5839,Konchar, John,John Konchar,20210214,mem,sac,A,20210214-mem-sac,23,124,110,0,18.53333333,1,1,8.2,8.75,8.75,8.2,7pt 1rb 1trey 2-4fg 2-2ft,0,0,3500,0,3200,200,10,0,2,13,3,66.34,-0.89
5839,Konchar, John,John Konchar,20210212,mem,lal,A,20210212-mem-lal,23,105,115,0,17.23333333,1,1,9,9.75,9.25,9,3pt 5rb 1st 3to 1-2fg 1-2ft,0,0,3500,0,3000,0,10,0,2,13,3,65.52,-0.05
5839,Konchar, John,John Konchar,20210210,mem,cha,H,20210210-cha-mem,21,130,114,0,12.81666667,1,1,14.7,13,12.25,14.7,0pt 6rb 1as 1st 1bl 0-3fg,0,0,3500,-100,3000,-100,10,0,2,13,3,65.75,-0.28
5839,Konchar, John,John Konchar,20210208,mem,tor,H,20210208-tor-mem,21,113,128,0,9.066666667,1,1,0.2,0.75,0.75,0.2,0pt 1rb 1to,0,0,3600,0,3100,-200,10,0,2,13,3,65.15,0.14
5839,Konchar, John,John Konchar,20210206,mem,nor,A,20210206-mem-nor,22,109,118,0,0,0,1,0,0,0,0,,0,0,3600,-200,3300,0,10,0,2,13,3,66.2,-1.76
5839,Konchar, John,John Konchar,20210204,mem,hou,H,20210204-hou-mem,22,103,115,0,17.43333333,1,1,14.8,14.5,14.5,14.8,7pt 4rb 1st 1trey 2-4fg 2-2ft,0,0,3800,300,3300,100,10,0,2,13,3,63.74,0.7
5839,Konchar, John,John Konchar,20210202,mem,ind,A,20210202-mem-ind,21,116,134,0,20.26666667,1,1,22.2,21,20.75,22.2,9pt 6rb 2st 1trey 3-6fg 2-2ft,0,0,3500,0,3200,100,10,0,2,3,3,64.65,0.12
5839,Konchar, John,John Konchar,20210201,mem,sas,A,20210201-mem-sas,21.5,133,102,0,20.13333333,1,1,21.5,19.25,19.5,21.5,5pt 5rb 1as 1st 2bl 1trey 2-3fg,0,0,3500,0,3100,100,10,0,2,3,3,65.47,-0.89
5839,Konchar, John,John Konchar,20210130,mem,sas,A,20210130-mem-sas,21.5,129,112,0,14.66666667,1,1,9.4,10.25,10,9.4,2pt 7rb 1to 1-2fg,0,0,3500,-900,3000,0,10,0,2,3,3,63.05,2.13
5839,Konchar, John,John Konchar,20210118,mem,pho,H,20210118-pho-mem,18,108,104,0,7.466666667,1,1,11.2,10.25,10,11.2,4pt 1rb 2as 1st 2-3fg,0,0,4400,0,,,10,0,2,,3,65.47,-0.54
5839,Konchar, John,John Konchar,20210116,mem,phi,H,20210116-phi-mem,21,106,104,0,0,0,1,0,0,0,0,,0,0,4400,0,3000,-100,10,0,2,3,3,65.06,-1.18
5839,Konchar, John,John Konchar,20210113,mem,min,A,20210113-mem-min,21,118,107,0,0,0,1,0,0,0,0,,0,0,4400,0,3100,-200,10,0,2,3,3,61.68,3.71
5839,Konchar, John,John Konchar,20210111,mem,cle,A,20210111-mem-cle,20,101,91,0,0,0,1,0,0,0,0,,0,0,4400,0,3300,-300,10,0,2,3,3,65.02,0.65
5839,Konchar, John,John Konchar,20210108,mem,bkn,H,20210108-bkn-mem,21,115,110,0,0,0,1,0,0,0,0,,0,0,4400,0,3600,0,10,0,2,3,3,66.16,-0.49
5839,Konchar, John,John Konchar,20210107,mem,cle,H,20210107-cle-mem,21,90,94,0,0,0,1,0,0,0,0,,0,0,4400,0,3600,-200,10,0,2,3,3,65.34,0.15
5839,Konchar, John,John Konchar,20210105,mem,lal,H,20210105-lal-mem,21,92,94,0,0,0,1,0,0,0,0,,0,0,4400,600,3800,300,10,0,2,23,2,66.02,-0.51
5839,Konchar, John,John Konchar,20210103,mem,lal,H,20210103-lal-mem,19,94,108,0,16.95,1,1,25,22.25,21.75,25,4pt 5rb 4as 2st 1bl 1-3fg 2-2ft,0,0,3800,0,3500,300,10,0,2,23,2,65.47,-0.15
5839,Konchar, John,John Konchar,20210101,mem,cha,A,20210101-mem-cha,20,108,93,0,26.55,1,1,28.3,28.25,27.75,28.3,7pt 9rb 5as 1st 1trey 3-7fg,0,0,3800,-100,3200,200,10,0,2,23,2,64.65,2.04
5839,Konchar, John,John Konchar,20201230,mem,bos,A,20201230-mem-bos,20.5,107,126,0,22.7,1,1,23.1,22.75,22.5,23.1,9pt 3rb 5as 1st 1trey 4-7fg,0,0,3900,0,3000,-200,10,0,2,23,2,67.39,-1.42
5839,Konchar, John,John Konchar,20201228,mem,bkn,A,20201228-mem-bkn,20.5,116,111,0,15.85,1,1,7.4,6.5,6,7.4,2pt 2rb 1st 1-3fg,0,0,3900,400,3200,200,10,0,2,23,2,67.3,-2.37
5839,Konchar, John,John Konchar,20201226,mem,atl,H,20201226-atl-mem,18,112,122,0,15.65,1,1,19.8,18,18,19.8,7pt 4rb 2st 1bl 1to 1trey 1-3fg 4-4ft,0,0,,,,,10,0,,,2,65.43,-0.5
5839,Konchar, John,John Konchar,20201223,mem,sas,H,20201223-sas-mem,21,119,131,0,0,0,1,0,0,0,0,,0,0,3500,,3000,,10,,2,23,2,64.2,0.48
5889,Melli, Nicolo,Nicolo Melli,20210323,nor,lal,H,20210323-lal-nor,19.5,,,,,,,,,,,,,,3500,0,3000,0,10,0,4,4,4,*,*
5889,Melli, Nicolo,Nicolo Melli,20210321,nor,den,A,20210321-nor-den,15,113,108,0,13.1,1,1,15.8,15,14.25,15.8,2pt 4rb 4as 1st 1-4fg,0,0,3500,0,3000,0,,,4,4,,44.47,22.01
5889,Melli, Nicolo,Nicolo Melli,20210318,nor,por,A,20210318-nor-por,22,93,101,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,-200,10,0,4,4,4,65.89,1.05
5889,Melli, Nicolo,Nicolo Melli,20210316,nor,por,A,20210316-nor-por,22,124,125,0,0,0,1,0,0,0,0,,0,0,3500,0,3200,-100,10,0,4,4,4,66.84,0.41
5889,Melli, Nicolo,Nicolo Melli,20210314,nor,lac,H,20210314-lac-nor,21,135,115,0,6.95,1,1,8.6,8.75,8,8.6,2pt 3rb 2as 1-4fg,0,0,3500,0,3300,200,10,0,4,4,4,66.71,0.55
5889,Melli, Nicolo,Nicolo Melli,20210312,nor,cle,H,20210312-cle-nor,21,116,82,0,19.45,1,1,19.7,20,18.75,19.7,8pt 6rb 3as 3-8fg 2-2ft,0,0,3500,0,3100,0,10,0,4,4,4,67.94,-0.27
5889,Melli, Nicolo,Nicolo Melli,20210311,nor,min,H,20210311-min-nor,21,105,135,0,6.7,1,1,8,8.25,8,8,2pt 5rb 1-2fg,0,0,3500,0,3100,100,10,0,4,4,4,67.89,-0.4
5889,Melli, Nicolo,Nicolo Melli,20210304,nor,mia,H,20210304-mia-nor,21.5,93,103,0,23.2,1,1,13.4,14.25,13,13.4,0pt 7rb 4as 1to 0-5fg,0,0,3500,0,3000,0,10,0,4,4,4,67.3,-0.02
5889,Melli, Nicolo,Nicolo Melli,20210303,nor,chi,H,20210303-chi-nor,21,124,128,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.48,-0.63
5889,Melli, Nicolo,Nicolo Melli,20210301,nor,uta,H,20210301-uta-nor,21,129,124,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.16,-1.38
5889,Melli, Nicolo,Nicolo Melli,20210227,nor,sas,A,20210227-nor-sas,21,114,117,0,6.216666667,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,3500,0,3000,0,10,0,4,4,4,63.15,3.45
5889,Melli, Nicolo,Nicolo Melli,20210225,nor,mil,A,20210225-nor-mil,22.5,125,129,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,65.66,1.8
5889,Melli, Nicolo,Nicolo Melli,20210224,nor,det,H,20210224-det-nor,21,128,118,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.21,0.25
5889,Melli, Nicolo,Nicolo Melli,20210221,nor,bos,H,20210221-bos-nor,16.5,120,115,0,17,1,1,12.6,11.25,10.25,12.6,3pt 3rb 2st 1trey 1-7fg,0,0,3500,0,,,10,0,4,,4,67.76,-0.1
5889,Melli, Nicolo,Nicolo Melli,20210219,nor,pho,H,20210219-pho-nor,21,114,132,0,2.433333333,1,1,0,0,0,0,0pt,0,0,3500,0,3000,0,10,0,4,4,4,68.49,-1.24
5889,Melli, Nicolo,Nicolo Melli,20210217,nor,por,H,20210217-por-nor,22,124,126,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,66.11,0.2
5889,Melli, Nicolo,Nicolo Melli,20210216,nor,mem,A,20210216-nor-mem,21,144,113,0,2.833333333,1,1,4.5,5,5.5,4.5,3pt 1as 1trey 1-1fg,0,0,3500,0,3000,0,10,0,4,4,4,66.25,-0.38
5889,Melli, Nicolo,Nicolo Melli,20210214,nor,det,A,20210214-nor-det,20,112,123,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,65.89,0.06
5889,Melli, Nicolo,Nicolo Melli,20210212,nor,dal,A,20210212-nor-dal,20.5,130,143,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,64.97,1.65
5889,Melli, Nicolo,Nicolo Melli,20210210,nor,chi,A,20210210-nor-chi,22,116,129,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,66.2,0.22
5889,Melli, Nicolo,Nicolo Melli,20210209,nor,hou,H,20210209-hou-nor,20.5,130,101,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.07,-0.65
5889,Melli, Nicolo,Nicolo Melli,20210206,nor,mem,H,20210206-mem-nor,22,118,109,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,66.2,-0.59
5889,Melli, Nicolo,Nicolo Melli,20210205,nor,ind,A,20210205-nor-ind,20,114,113,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,63.33,3.99
5889,Melli, Nicolo,Nicolo Melli,20210203,nor,pho,H,20210203-pho-nor,22.5,123,101,0,5.65,1,1,2,1.5,1.5,2,0pt 1st 1to,0,0,3500,0,3000,-200,10,0,4,4,4,67.35,-0.03
5889,Melli, Nicolo,Nicolo Melli,20210201,nor,sac,H,20210201-sac-nor,21,109,118,0,0,0,1,0,0,0,0,,0,0,3500,0,3200,200,10,0,4,4,4,67.71,-0.42
5889,Melli, Nicolo,Nicolo Melli,20210130,nor,hou,H,20210130-hou-nor,21,112,126,0,10.53333333,1,1,8.8,9.5,9.5,8.8,4pt 4rb 1trey 1-3fg 1-1ft,0,0,3500,0,3000,0,10,0,4,4,4,66.66,0.61
5889,Melli, Nicolo,Nicolo Melli,20210129,nor,mil,H,20210129-mil-nor,20.5,131,126,0,15.83333333,1,1,12.4,12.5,12.5,12.4,5pt 2rb 2as 1st 1to 1trey 2-4fg,0,0,3500,0,3000,0,10,0,4,4,4,68.03,-0.44
5889,Melli, Nicolo,Nicolo Melli,20210127,nor,was,H,20210127-was-nor,22,124,106,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.94,-1.18
5889,Melli, Nicolo,Nicolo Melli,20210123,nor,min,A,20210123-nor-min,21,110,120,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,63.88,-10.31
5889,Melli, Nicolo,Nicolo Melli,20210121,nor,uta,A,20210121-nor-uta,23,118,129,0,1.983333333,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,3500,0,3000,-100,10,0,4,4,4,47.07,12.46
5889,Melli, Nicolo,Nicolo Melli,20210119,nor,uta,A,20210119-nor-uta,22,102,118,0,0,0,1,0,0,0,0,,0,0,3500,0,3100,-200,10,0,4,4,4,49.04,17.39
5889,Melli, Nicolo,Nicolo Melli,20210117,nor,sac,A,20210117-nor-sac,22,128,123,0,0,0,1,0,0,0,0,,0,0,3500,0,3300,300,10,0,4,4,4,66.34,0.09
5889,Melli, Nicolo,Nicolo Melli,20210115,nor,lal,A,20210115-nor-lal,23,95,112,0,20.86666667,1,1,12.3,10.5,9.75,12.3,0pt 4rb 1as 1st 1bl 0-3fg,0,0,3500,0,3000,0,10,0,4,4,4,66.11,0.5
5889,Melli, Nicolo,Nicolo Melli,20210113,nor,lac,A,20210113-nor-lac,23,106,111,0,19.36666667,1,1,11.1,10.75,10.5,11.1,3pt 3rb 1as 1st 1trey 1-4fg,0,0,3500,0,3000,0,10,0,4,4,4,66.62,0.18
5889,Melli, Nicolo,Nicolo Melli,20210108,nor,cha,H,20210108-cha-nor,20.5,110,118,0,1.6,1,1,1.5,1.5,1.5,1.5,0pt 1as,0,0,3500,0,3000,0,10,0,4,4,4,67.67,-0.36
5889,Melli, Nicolo,Nicolo Melli,20210106,nor,okc,H,20210106-okc-nor,21,110,111,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.03,0.1
5889,Melli, Nicolo,Nicolo Melli,20210104,nor,ind,H,20210104-ind-nor,21,116,118,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,-100,10,0,4,4,4,67.3,-0.55
5889,Melli, Nicolo,Nicolo Melli,20210102,nor,tor,H,20210102-tor-nor,20.5,120,116,0,3.633333333,1,1,1.2,1.25,1,1.2,0pt 1rb 0-1fg,0,0,3500,0,3100,-100,10,0,4,4,4,67.3,-2.04
5889,Melli, Nicolo,Nicolo Melli,20201231,nor,okc,A,20201231-nor-okc,21,113,80,0,16.61666667,1,1,13.9,14,14.25,13.9,5pt 2rb 3as 1st 1to 1trey 1-2fg 2-2ft,0,0,3500,0,3200,200,10,0,4,4,4,62.37,2.93
5889,Melli, Nicolo,Nicolo Melli,20201229,nor,pho,A,20201229-nor-pho,23,86,111,0,15.68333333,1,1,14.1,16,16,14.1,5pt 8rb 1as 2to 1trey 2-4fg,0,0,3500,0,3000,0,10,0,4,4,4,62.32,4.97
5889,Melli, Nicolo,Nicolo Melli,20201227,nor,sas,H,20201227-sas-nor,20,98,95,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.48,-0.19
5889,Melli, Nicolo,Nicolo Melli,20201225,nor,mia,A,20201225-nor-mia,13,98,111,0,9.366666667,1,1,1,1,0.25,1,1pt 0-2fg 1-2ft,0,0,3500,0,3000,0,10,0,4,4,4,67.25,-0.15
5889,Melli, Nicolo,Nicolo Melli,20201223,nor,tor,A,20201223-nor-tor,20.5,113,99,0,13.51666667,1,1,7.4,7,6,7.4,0pt 2rb 2as 1st 1to 0-4fg,0,0,3500,,3000,,10,,4,4,4,67.25,-0.25
4488,Scott, Mike,Mike Scott,20210323,phi,gsw,A,20210323-phi-gsw,22,,,,,,,,,,,,,,3500,0,3400,-200,10,0,4,45,4,*,*
4488,Scott, Mike,Mike Scott,20210321,phi,nyk,A,20210321-phi-nyk,20,101,100,0,16.03333333,1,1,11.6,11.25,11.5,11.6,5pt 3rb 1st 1trey 1-1fg 2-3ft,0,0,3500,0,3600,500,10,0,4,45,4,68.94,-1.16
4488,Scott, Mike,Mike Scott,20210320,phi,sac,H,20210320-sac-phi,20,129,105,0,15.21666667,1,1,7.1,7.75,7.75,7.1,0pt 3rb 3as 1to,0,0,3500,0,3100,0,10,0,4,45,4,68.99,-1.21
4488,Scott, Mike,Mike Scott,20210317,phi,mil,H,20210317-mil-phi,19,105,109,0,10.35,1,1,7.2,5.25,4,7.2,0pt 1rb 2st 0-5fg,0,0,3500,-500,3100,-200,10,0,4,45,4,66.94,0.02
4488,Scott, Mike,Mike Scott,20210316,phi,nyk,H,20210316-nyk-phi,20,99,96,0,10.05,1,1,6.1,6.75,6.5,6.1,2pt 3rb 1as 1to 0-1fg 2-2ft,0,0,4000,0,3300,-200,10,0,4,45,4,67.03,-0.05
4488,Scott, Mike,Mike Scott,20210314,phi,sas,H,20210314-sas-phi,18.5,134,99,0,13.13333333,1,1,7.6,7.75,6.75,7.6,4pt 3rb 2-6fg,0,0,4000,0,,,,,4,,,66.75,0.05
4488,Scott, Mike,Mike Scott,20210312,phi,was,A,20210312-phi-was,21,127,101,0,21.2,1,1,14.4,14.5,15,14.4,6pt 2rb 2as 1st 2trey 2-4fg,0,0,4000,500,3500,-300,10,0,4,45,4,67.44,-1.71
4488,Scott, Mike,Mike Scott,20210311,phi,chi,A,20210311-phi-chi,21,127,105,0,22.85,1,1,7.9,9,9,7.9,5pt 2rb 1as 1to 1trey 2-4fg,0,0,3500,-200,3800,300,10,0,4,45,4,64.7,1.72
4488,Scott, Mike,Mike Scott,20210303,phi,uta,H,20210303-uta-phi,20,131,123,0,15.81666667,1,1,7.2,7.75,8,7.2,3pt 1rb 2as 1trey 1-2fg,0,0,3700,200,3500,100,10,0,4,45,4,66.07,0.35
4488,Scott, Mike,Mike Scott,20210301,phi,ind,H,20210301-ind-phi,20,130,114,1,24.61666667,1,1,25.8,24.5,26,25.8,11pt 4rb 4st 2to 3trey 4-4fg,0,0,3500,0,3400,400,10,0,4,45,4,66.3,0.48
4488,Scott, Mike,Mike Scott,20210227,phi,cle,H,20210227-cle-phi,20,109,112,0,19.05,1,1,13.3,13.5,13.5,13.3,5pt 4rb 1as 1st 1to 1trey 2-2fg 0-2ft,0,0,3500,0,3000,0,10,0,4,45,4,66.98,0.24
4488,Scott, Mike,Mike Scott,20210225,phi,dal,H,20210225-dal-phi,20,111,97,0,21.61666667,1,1,9.6,10.75,11,9.6,6pt 3rb 2trey 2-5fg,0,0,3500,0,3000,0,10,0,4,45,4,67.71,-0.3
4488,Scott, Mike,Mike Scott,20210223,phi,tor,A,20210223-phi-tor,20.5,109,102,0,12.2,1,1,8.5,10.25,10.5,8.5,3pt 5rb 1as 2to 1trey 1-2fg,0,0,3500,0,3000,0,10,0,4,45,4,67.12,0.28
4488,Scott, Mike,Mike Scott,20210221,phi,tor,A,20210221-phi-tor,20,103,110,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,45,4,67.85,-2.61
4488,Scott, Mike,Mike Scott,20210219,phi,chi,H,20210219-chi-phi,20.5,112,105,0,8.616666667,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,3500,0,3000,0,10,0,4,45,4,66.66,-1.42
4488,Scott, Mike,Mike Scott,20210217,phi,hou,H,20210217-hou-phi,20.5,118,113,0,11.38333333,1,1,4.8,5,4.75,4.8,0pt 4rb 0-1fg,0,0,3500,0,3000,0,10,0,4,45,4,68.67,-7.96
4488,Scott, Mike,Mike Scott,20210215,phi,uta,A,20210215-phi-uta,22,123,134,1,16.68333333,1,1,5.2,7.25,8,5.2,6pt 1rb 2to 2trey 2-3fg,0,0,3500,0,3000,0,10,0,4,4,4,45.79,18.64
4488,Scott, Mike,Mike Scott,20210213,phi,pho,A,20210213-phi-pho,16,111,120,0,11.45,1,1,5.4,4.5,4.5,5.4,0pt 2rb 1st,0,0,3500,0,,,10,0,4,,4,61.09,5.57
4488,Scott, Mike,Mike Scott,20210211,phi,por,A,20210211-phi-por,23,114,118,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,66.48,0.33
4488,Scott, Mike,Mike Scott,20210209,phi,sac,A,20210209-phi-sac,23,119,111,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,66.48,0.17
4488,Scott, Mike,Mike Scott,20210206,phi,bkn,H,20210206-bkn-phi,21,124,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.25,-0.6
4488,Scott, Mike,Mike Scott,20210204,phi,por,H,20210204-por-phi,21,105,121,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,66.43,-0.9
4488,Scott, Mike,Mike Scott,20210203,phi,cha,A,20210203-phi-cha,20,118,111,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,64.2,0.23
4488,Scott, Mike,Mike Scott,20210131,phi,ind,A,20210131-phi-ind,20,119,110,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,62.96,2.43
4488,Scott, Mike,Mike Scott,20210129,phi,min,A,20210129-phi-min,21,118,94,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,63.92,1.94
4488,Scott, Mike,Mike Scott,20210127,phi,lal,H,20210127-lal-phi,20.5,107,106,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,66.75,-0.89
4488,Scott, Mike,Mike Scott,20210125,phi,det,A,20210125-phi-det,20,104,119,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,-100,10,0,4,4,4,63.92,2.33
4488,Scott, Mike,Mike Scott,20210123,phi,det,A,20210123-phi-det,21,114,110,0,0,0,0,0,0,0,0,,0,0,3500,0,3100,-100,10,0,4,4,4,65.84,0.41
4488,Scott, Mike,Mike Scott,20210122,phi,bos,H,20210122-bos-phi,20.5,122,110,0,0,0,0,0,0,0,0,,0,0,3500,0,3200,-100,10,0,4,4,4,66.07,0.19
4488,Scott, Mike,Mike Scott,20210120,phi,bos,H,20210120-bos-phi,20,117,109,0,0,0,0,0,0,0,0,,0,0,3500,0,3300,-400,10,0,4,4,4,66.98,-1.28
4488,Scott, Mike,Mike Scott,20210116,phi,mem,A,20210116-phi-mem,21,104,106,0,0,0,1,0,0,0,0,,0,0,3500,0,3700,-200,10,0,4,4,4,65.06,1.14
4488,Scott, Mike,Mike Scott,20210114,phi,mia,H,20210114-mia-phi,20,125,108,0,5.166666667,1,1,2.4,2.5,2.5,2.4,0pt 2rb,0,0,3500,0,3900,100,10,0,4,4,4,65.79,0.41
4488,Scott, Mike,Mike Scott,20210112,phi,mia,H,20210112-mia-phi,20,137,134,1,46.21666667,1,1,21.1,23.25,22.75,21.1,16pt 3rb 1as 4trey 6-16fg,0,0,,,3800,800,10,0,,4,4,67.03,-1.08
4488,Scott, Mike,Mike Scott,20210111,phi,atl,A,20210111-phi-atl,20.5,94,112,1,22.18333333,1,1,9.8,9,7.5,9.8,2pt 4rb 1bl 1-7fg,0,0,3500,0,3000,0,10,0,4,4,4,63.78,2.89
4488,Scott, Mike,Mike Scott,20210109,phi,den,H,20210109-den-phi,16,103,115,0,0,0,1,0,0,0,0,,0,0,3500,0,,,10,0,4,,4,66.02,0.65
4488,Scott, Mike,Mike Scott,20210107,phi,bkn,A,20210107-phi-bkn,20.5,109,122,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.21,-0.44
4488,Scott, Mike,Mike Scott,20210106,phi,was,H,20210106-was-phi,20,141,136,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,67.03,-0.26
4488,Scott, Mike,Mike Scott,20210104,phi,cha,H,20210104-cha-phi,20,118,101,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,4,4,4,66.25,0.36
4488,Scott, Mike,Mike Scott,20210102,phi,cha,H,20210102-cha-phi,20,127,112,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,-100,10,0,4,4,4,66.8,0.23
4488,Scott, Mike,Mike Scott,20201231,phi,orl,A,20201231-phi-orl,19.5,116,92,0,17.45,1,1,4.8,5,4.5,4.8,0pt 4rb 0-2fg,0,0,3500,0,3100,-100,10,0,4,4,4,66.75,-0.14
4488,Scott, Mike,Mike Scott,20201229,phi,tor,H,20201229-tor-phi,20,100,93,0,10.13333333,1,1,8.4,7.5,7,8.4,3pt 2rb 1bl 1-3fg 1-1ft,0,0,3500,0,3200,-100,10,0,4,4,4,68.9,-2.29
4488,Scott, Mike,Mike Scott,20201227,phi,cle,A,20201227-phi-cle,20.5,94,118,0,18.61666667,1,1,15.6,17.75,18,15.6,12pt 3rb 1st 3to 3trey 4-8fg 1-2ft,0,0,3500,0,3300,-100,10,0,4,4,4,63.42,2.07
4488,Scott, Mike,Mike Scott,20201226,phi,nyk,A,20201226-phi-nyk,20.5,109,89,0,16.76666667,1,1,5.4,6,5.5,5.4,3pt 2rb 1trey 1-5fg,0,0,3500,0,3400,-300,10,0,4,4,4,,
4488,Scott, Mike,Mike Scott,20201223,phi,was,H,20201223-was-phi,20,113,107,0,16.86666667,1,1,8.4,8,8,8.4,3pt 2rb 1st 1trey 1-3fg,0,0,3500,,3700,,10,,4,4,4,68.26,-0.76
3639,Howard, Dwight,Dwight Howard,20210323,phi,gsw,A,20210323-phi-gsw,22,,,,,,,,,,,,,,5400,0,6000,-100,20,2,5,5,5,*,*
3639,Howard, Dwight,Dwight Howard,20210321,phi,nyk,A,20210321-phi-nyk,20,101,100,0,32.36666667,1,1,26.6,26.25,25.75,26.6,4pt 13rb 2as 2bl 2to 2-4fg,0,0,5400,400,6100,100,18,0,5,5,5,68.94,-1.16
3639,Howard, Dwight,Dwight Howard,20210320,phi,sac,H,20210320-sac-phi,20,129,105,0,20.46666667,1,1,24.1,27.75,27,24.1,10pt 13rb 1as 3to 4-7fg 2-4ft,1,0,5000,0,6000,200,18,4,5,5,5,68.99,-1.21
3639,Howard, Dwight,Dwight Howard,20210317,phi,mil,H,20210317-mil-phi,19,105,109,0,29.53333333,1,1,35,36.25,35.25,35,13pt 15rb 1st 1bl 2to 6-11fg 1-2ft,1,0,5000,-200,5800,-200,14,0,5,5,5,66.94,0.02
3639,Howard, Dwight,Dwight Howard,20210316,phi,nyk,H,20210316-nyk-phi,20,99,96,0,27.68333333,1,1,33.4,33,31.75,33.4,11pt 12rb 3bl 1to 4-9fg 3-5ft,1,0,5200,0,6000,0,14,4,5,5,5,67.03,-0.05
3639,Howard, Dwight,Dwight Howard,20210314,phi,sas,H,20210314-sas-phi,18.5,134,99,0,19.71666667,1,1,25.6,24.5,24.25,25.6,8pt 8rb 2as 1st 1bl 1to 4-5fg,0,0,5200,400,,,,,5,,,66.75,0.05
3639,Howard, Dwight,Dwight Howard,20210312,phi,was,A,20210312-phi-was,21,127,101,0,18.41666667,1,1,20.5,21,20.5,20.5,6pt 10rb 1as 1bl 2to 2-4fg 2-2ft,0,0,4800,1000,6000,700,10,0,5,5,5,67.44,-1.71
3639,Howard, Dwight,Dwight Howard,20210311,phi,chi,A,20210311-phi-chi,21,127,105,0,24.26666667,1,1,39.4,39.5,38.5,39.4,18pt 12rb 1st 2bl 2to 8-12fg 2-4ft,1,0,3800,-300,5300,1600,10,0,5,5,5,64.7,1.72
